"Received
Posted","Operator Name
Number",Operator Contact,"Approved Date
API No.
(Scout Card Link)",Type of Permit,Well Name/Number,Objective Formation,Proposed TD,Well Location,Footage Call,Field,County
"05/06/2016
05/18/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","10/02/2016
05-045-21219-00",DR ,"Kaufman
44A-24-692 ",WILLIAMS FORK ,8052,NWSE 24 6S 92W,2160 FSL 1726 FEL,"MAMM CREEK
52500 ",GARFIELD 
"05/06/2016
05/18/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","10/02/2016
05-045-21218-00",DR ,"Kaufman
44B-24-692 ",ILES ,7929,NWSE 24 6S 92W,2167 FSL 1712 FEL,"MAMM CREEK
52500 ",GARFIELD 
"05/06/2016
05/18/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","10/02/2016
05-045-21214-00",DR ,"Kaufman
44C-24-692 ",ILES ,7779,NWSE 24 6S 92W,2174 FSL 1698 FEL,"MAMM CREEK
52500 ",GARFIELD 
"05/06/2016
05/18/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","10/02/2016
05-045-21216-00",DR ,"Kaufman
44D-24-692 ",WILLIAMS FORK ,7678,NWSE 24 6S 92W,2183 FSL 1702 FEL,"MAMM CREEK
52500 ",GARFIELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43692-00",DR ,"Kinzer
28G-232 ",NIOBRARA ,12141,SWSW 28 5N 67W,431 FSL 288 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43690-00",DR ,"Kinzer
28G-332 ",NIOBRARA ,12134,SWSW 28 5N 67W,431 FSL 303 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43688-00",DR ,"Kinzer
28H-432 ",NIOBRARA-CODELL ,12054,SWSW 28 5N 67W,430 FSL 363 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/21/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43685-00",DR ,"Kinzer
28I-312 ",NIOBRARA ,11939,SWSW 28 5N 67W,430 FSL 378 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43693-00",DR ,"Kinzer
28H-202 ",NIOBRARA ,11883,SWSW 28 5N 67W,430 FSL 348 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/21/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43683-00",DR ,"Kinzer
28I-202 ",NIOBRARA ,11837,SWSW 28 5N 67W,430 FSL 393 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43684-00",DR ,"Kinzer
28H-212 ",NIOBRARA ,11972,SWSW 28 5N 67W,430 FSL 318 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/20/2016","PDC ENERGY INC
69175 ","Kelsi Welch 
(303) 831-3974 ","10/01/2016
05-123-43689-00",DR ,"Kinzer
28H-302 ",NIOBRARA ,11999,SWSW 28 5N 67W,430 FSL 333 FWL,"WATTENBERG
90750 ",WELD 
"08/19/2016
08/23/2016","MENDELL FINISTERRE II LLC
10474 ","PAUL GOTTLOB 
(720) 420-5747 ","10/01/2016
05-001-09829-00",DR ,"ALICIA
12-15H-1N ",NIOBRARA ,12630,SWSE 12 1S 68W,576 FSL 1914 FEL,"SPINDLE
77900 ",ADAMS 
"08/19/2016
08/23/2016","MENDELL FINISTERRE II LLC
10474 ","PAUL GOTTLOB 
(720) 420-5747 ","10/01/2016
05-001-09825-00",DR ,"ALICIA
12-15H-3N ",NIOBRARA ,12549,SWSE 12 1S 68W,588 FSL 1886 FEL,"SPINDLE
77900 ",ADAMS 
"08/19/2016
08/23/2016","MENDELL FINISTERRE II LLC
10474 ","PAUL GOTTLOB 
(720) 420-5747 ","10/01/2016
05-001-09827-00",DR ,"ALICIA
12-15H-6C ",CODELL ,12811,SWSE 12 1S 68W,601 FSL 1859 FEL,"SPINDLE
77900 ",ADAMS 
"08/19/2016
08/23/2016","MENDELL FINISTERRE II LLC
10474 ","PAUL GOTTLOB 
(720) 420-5747 ","10/01/2016
05-001-09828-00",DR ,"ALICIA
12-15H-4N ",NIOBRARA ,12480,SWSE 12 1S 68W,595 FSL 1873 FEL,"SPINDLE
77900 ",ADAMS 
"08/19/2016
08/23/2016","MENDELL FINISTERRE II LLC
10474 ","PAUL GOTTLOB 
(720) 420-5747 ","10/01/2016
05-001-09824-00",DR ,"ALICIA
12-15H-2C ",CODELL ,12836,SWSE 12 1S 68W,582 FSL 1900 FEL,"SPINDLE
77900 ",ADAMS 
"09/02/2016
09/06/2016","WHITING OIL & GAS CORPORATION
96155 ","Michael Brown 
(307) 237-9310 ","10/01/2016
05-123-40021-00",DR ,"Razor
25B-2450 ",NIOBRARA ,10989,NWNE 25 10N 58W,279 FNL 2059 FEL,"WILDCAT
99999 ",WELD 
"09/02/2016
09/06/2016","WHITING OIL & GAS CORPORATION
96155 ","Michael Brown 
(307) 237-9310 ","10/01/2016
05-123-40024-00",DR ,"Razor
25B-2451 ",NIOBRARA ,11265,NWNE 25 10N 58W,280 FNL 2029 FEL,"WILDCAT
99999 ",WELD 
"09/02/2016
09/06/2016","WHITING OIL & GAS CORPORATION
96155 ","Michael Brown 
(307) 237-9310 ","10/01/2016
05-123-40023-00",DR ,"Razor
25B-2449 ",NIOBRARA ,11199,NWNE 25 10N 58W,279 FNL 2089 FEL,"WILDCAT
99999 ",WELD 
"09/02/2016
09/06/2016","WHITING OIL & GAS CORPORATION
96155 ","Michael Brown 
(307) 237-9310 ","10/01/2016
05-123-39116-00",DR ,"Razor
25B-2550 ",NIOBRARA ,10561,NWNE 25 10N 58W,329 FNL 2060 FEL,"WILDCAT
99999 ",WELD 
"06/08/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","10/01/2016
05-123-39739-00",DR ,"Anschutz Equus Farms
4-62-33-3225BH2 ",NIOBRARA ,16084,SWNW 33 4N 62W,2005 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/08/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","10/01/2016
05-123-39742-00",DR ,"Anschutz Equus Farms
4-62-33-3225CDH ",CODELL ,16272,SWNW 33 4N 62W,1990 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/08/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","10/01/2016
05-123-39740-00",DR ,"Anschutz Equus Farms
4-62-33-3225CH2 ",NIOBRARA ,16187,SWNW 33 4N 62W,2020 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/08/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","10/01/2016
05-123-39732-00",DR ,"Anschutz Equus Farms
4-62-33-1724CH2 ",NIOBRARA ,16144,SWNW 33 4N 62W,1975 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/08/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","10/01/2016
05-123-39737-00",DR ,"Anschutz Equus Farms
4-62-33-1724BH2 ",NIOBRARA ,16075,SWNW 33 4N 62W,1960 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/07/2016
06/13/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","09/30/2016
05-123-39743-00",DR ,"Anschutz Equus Farms
4-62-33-1609BH2 ",NIOBRARA ,16042,NWNW 33 4N 62W,665 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/07/2016
06/14/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","09/30/2016
05-123-39735-00",DR ,"Anschutz Equus Farms
4-62-33-1609CH2 ",NIOBRARA ,16155,NWNW 33 4N 62W,680 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/07/2016
06/13/2016","BARRETT CORPORATION* BILL
10071 ","Mary Pobuda 
(303) 312-8511 ","09/30/2016
05-123-39741-00",DR ,"Anschutz Equus Farms
4-62-33-1609CDH ",CODELL ,16224,NWNW 33 4N 62W,650 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/13/2016
06/17/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43686-00",DR ,"Anschutz Equus Farms
4-62-28-0108C2B ",NIOBRARA ,16089,NWNW 28 4N 62W,549 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/13/2016
06/17/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43694-00",DR ,"Anschutz Equus Farms
4-62-28-0108B2B ",NIOBRARA ,15992,NWNW 28 4N 62W,579 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/13/2016
06/17/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43687-00",DR ,"Anschutz Equus Farms
4-62-29-0801B2B ",NIOBRARA ,16083,NWNW 28 4N 62W,624 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/13/2016
06/17/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43682-00",DR ,"Anschutz Equus Farms
4-62-29-0801C2B ",NIOBRARA ,16177,NWNW 28 4N 62W,564 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"06/13/2016
06/17/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43691-00",DR ,"Anschutz Equus Farms
4-62-29-0801D2B ",CODELL ,16262,NWNW 28 4N 62W,594 FNL 250 FWL,"WATTENBERG
90750 ",WELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20976-00",DR ,"Miller
44A-36-692 ",ILES ,7110,Lot 4 6 7S 91W,556 FNL 370 FWL,"MAMM CREEK
52500 ",GARFIELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20978-00",DR ,"Miller
44C-36-692 ",ILES ,7349,Lot 4 6 7S 91W,540 FNL 371 FWL,"MAMM CREEK
52500 ",GARFIELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20976-00",DR ,"Miller
44A-36-692 ",WILLIAMS FORK ,7110,Lot 4 6 7S 91W,556 FNL 370 FWL,"MAMM CREEK
52500 ",GARFIELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20977-00",DR ,"Miller
44B-36-692 ",WILLIAMS FORK ,7253,Lot 4 6 7S 91W,548 FNL 371 FWL,"MAMM CREEK
52500 ",GARFIELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20978-00",DR ,"Miller
44C-36-692 ",WILLIAMS FORK ,7349,Lot 4 6 7S 91W,540 FNL 371 FWL,"MAMM CREEK
52500 ",GARFIELD 
"04/25/2016
04/26/2016","VANGUARD OPERATING LLC
10531 ","Crissy Venturo 
(720) 352-7916 ","09/30/2016
05-045-20977-00",DR ,"Miller
44B-36-692 ",ILES ,7253,Lot 4 6 7S 91W,548 FNL 371 FWL,"MAMM CREEK
52500 ",GARFIELD 
"06/14/2016
06/22/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/30/2016
05-123-43681-00",DR ,"Anschutz Equus Farms
4-62-32-5764B2B ",NIOBRARA ,16153,SWSW 33 4N 62W,547 FSL 200 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/22/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/29/2016
05-123-43680-00",DR ,"Anschutz Equus Farms
4-62-32-5764D2B ",CODELL ,16318,SWSW 33 4N 62W,576 FSL 200 FWL,"WATTENBERG
90750 ",WELD 
"06/14/2016
06/22/2016","BARRETT CORPORATION* BILL
10071 ","Brady Riley 
(303) 3128115 ","09/29/2016
05-123-43679-00",DR ,"Anschutz Equus Farms
4-62-32-5764C2B ",NIOBRARA ,16262,SWSW 33 4N 62W,516 FSL 200 FWL,"WATTENBERG
90750 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43671-00",DR ,"Shull Fed
9-59-31-3740CE ",NIOBRARA ,13739,SENW 31 9N 59W,1914 FNL 2287 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
05/27/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43674-00",DR ,"Shull Fed
9-59-31-2825AE ",NIOBRARA ,13400,SENW 31 9N 59W,1761 FNL 2089 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43672-00",DR ,"Shull Fed
9-59-31-3740BE ",NIOBRARA ,13559,SENW 31 9N 59W,1929 FNL 2307 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43676-00",DR ,"Shull Fed
9-59-31-2825BE ",NIOBRARA ,13518,SENW 31 9N 59W,1776 FNL 2109 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43673-00",DR ,"Shull Fed
9-59-31-3740CDE ",CODELL ,13880,SENW 31 9N 59W,1898 FNL 2267 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43675-00",DR ,"Shull Fed
9-59-31-4441BE ",NIOBRARA ,13784,SENW 31 9N 59W,1883 FNL 2248 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
05/27/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43678-00",DR ,"Shull Fed
9-59-31-2124CDE ",CODELL ,13698,SENW 31 9N 59W,1746 FNL 2070 FWL,"WILDCAT
99999 ",WELD 
"05/17/2016
06/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43677-00",DR ,"Shull Fed
9-59-31-2825CE ",NIOBRARA ,13647,SENW 31 9N 59W,1792 FNL 2129 FWL,"WILDCAT
99999 ",WELD 
"05/13/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43663-00",DR ,"Shull Fed
9-59-31-1209CE ",NIOBRARA ,13614,NENW 31 9N 59W,910 FNL 2109 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/26/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43665-00",DR ,"Shull Fed
9-59-31-2124CE2 ",NIOBRARA ,13699,NENW 31 9N 59W,1069 FNL 2301 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43670-00",DR ,"Shull Fed
9-59-31-1209BE ",NIOBRARA ,13519,NENW 31 9N 59W,926 FNL 2128 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43668-00",DR ,"Shull Fed
9-59-31-2124CE ",NIOBRARA ,13627,NENW 31 9N 59W,942 FNL 2148 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43666-00",DR ,"Shull Fed
9-59-31-0508CDE ",CODELL ,13705,NENW 31 9N 59W,1037 FNL 2263 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43667-00",DR ,"Shull Fed
9-59-31-1209AE ",NIOBRARA ,13405,NENW 31 9N 59W,1053 FNL 2282 FWL,"WILDCAT
99999 ",WELD 
"05/16/2016
05/26/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43669-00",DR ,"Shull Fed
9-59-31-2124BE ",NIOBRARA ,13545,NENW 31 9N 59W,1085 FNL 2321 FWL,"WILDCAT
99999 ",WELD 
"05/13/2016
05/23/2016","CRESCENT POINT ENERGY U.S. CORP
10520 ","Lauren MacMillan 
(303) 382-6787 ","09/29/2016
05-123-43664-00",DR ,"Shull Fed
9-59-31-0508BE ",NIOBRARA ,13540,NENW 31 9N 59W,894 FNL 2090 FWL,"WILDCAT
99999 ",WELD 
"02/05/2016
02/14/2016","SUNBURST INC
83555 ","Joe Mazotti 
(720) 226-5791 ","09/29/2016
05-069-06404-00",RC ,"Vader
33-15 ",CODELL ,7903,SWSE 33 5N 68W,817 FSL 2175 FEL,"LOVELAND
52000 ",LARIMER 
"08/02/2016
08/10/2016","BISON OIL & GAS LLC
10618 ","Ann Stephens 
(303) 928-7128 ","09/29/2016
05-005-07254-00",DR ,"Bison 4-64 15-16
1BHZ ",NIOBRARA ,15057,NWNE 15 4S 64W,620 FNL 2234 FEL,"CHALICE
10775 ",ARAPAHOE 
"08/02/2016
08/10/2016","BISON OIL & GAS LLC
10618 ","Ann Stephens 
(303) 928-7128 ","09/29/2016
05-005-07256-00",DR ,"Bison 4-64 15-16
1CHZ ",NIOBRARA ,14774,NWNE 15 4S 64W,648 FNL 2234 FEL,"CHALICE
10775 ",ARAPAHOE 
"08/02/2016
08/10/2016","BISON OIL & GAS LLC
10618 ","Ann Stephens 
(303) 928-7128 ","09/29/2016
05-005-07255-00",DR ,"Bison 4-64 15-16
2BHZ ",NIOBRARA ,15026,NWNE 15 4S 64W,676 FNL 2235 FEL,"CHALICE
10775 ",ARAPAHOE 
"06/24/2016
07/01/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43657-00",DR ,"Ward
O-20-19HN ",NIOBRARA ,17883,SESE 20 6N 66W,394 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
07/01/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43662-00",DR ,"Ward
R-20-19HN ",NIOBRARA ,17752,SESE 20 6N 66W,349 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
07/01/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43659-00",DR ,"Ward
Q-20-19HC ",CODELL ,17934,SESE 20 6N 66W,364 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"07/21/2016
07/26/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43656-00",DR ,"Ward
T-20-19HC ",CODELL ,17849,SESE 20 6N 66W,319 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"07/21/2016
07/25/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43653-00",DR ,"Ward
U-20-19HN ",NIOBRARA ,17667,SESE 20 6N 66W,304 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"07/21/2016
07/25/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43658-00",DR ,"Ward
P-20-19HN ",NIOBRARA ,17885,SESE 20 6N 66W,379 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
06/29/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43660-00",DR ,"Ward
S-20-19HN ",NIOBRARA ,17793,SESE 20 6N 66W,334 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
07/01/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43655-00",DR ,"Ward
M-20-19HN ",NIOBRARA ,18027,SESE 20 6N 66W,424 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
07/01/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43661-00",DR ,"Ward
N-20-19HC ",CODELL ,18069,SESE 20 6N 66W,409 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
06/29/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43651-00",DR ,"Ward
V-20-19HN ",NIOBRARA ,17726,SESE 20 6N 66W,289 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
06/29/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43654-00",DR ,"Ward
W-20-19HC ",CODELL ,17823,SESE 20 6N 66W,274 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"06/24/2016
06/29/2016","BAYSWATER EXPLORATION AND PRODUCTION LLC
10261 ","Jeff Annable 
(303) 928-7128 ","09/28/2016
05-123-43652-00",DR ,"Ward
X-20-19HN ",NIOBRARA ,17657,SESE 20 6N 66W,259 FSL 213 FEL,"WATTENBERG
90750 ",WELD 
"07/05/2016
08/04/2016","SANDRIDGE EXPLORATION & PRODUCTION LLC
10598 ","Spence Laird 
(405) 429-6518 ","09/27/2016
05-057-06466-00",RC ,"Judy
1-30 ","LAKOTA, DAKOTA ",8193,NESE 30 7N 80W,2164 FSL 790 FEL,"WILDCAT
99999 ",JACKSON 
"09/06/2016
09/06/2016","CUB CREEK ENERGY
10542 ","Paul Gottlob 
(720) 420-5747 ","09/27/2016
05-123-43650-00",DR ,"MARKHAM
1 ",NIOBRARA ,12305,NWSE 32 4N 68W,2325 FSL 1514 FEL,"WATTENBERG
90750 ",WELD 
"09/06/2016
09/06/2016","CUB CREEK ENERGY
10542 ","Paul Gottlob 
(720) 420-5747 ","09/27/2016
05-123-43649-00",DR ,"MARKHAM
2 ",CODELL ,12488,NWSE 32 4N 68W,2341 FSL 1514 FEL,"WATTENBERG
90750 ",WELD 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12124-00",DR ,"FEDERAL
RGU 343-25-198 ",ILES ,12788,LOT 10 25 1S 98W,1591 FSL 1604 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12127-00",DR ,"FEDERAL
RGU 433-25-198 ",ILES ,12699,LOT 10 25 1S 98W,1583 FSL 1613 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12125-00",DR ,"FEDERAL
RGU 44-25-198 ",ILES ,12757,LOT 10 25 1S 98W,1554 FSL 1603 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12128-00",DR ,"FEDERAL
RGU 434-25-198 ",ILES ,12735,LOT 10 25 1S 98W,1523 FSL 1612 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12129-00",DR ,"FEDERAL
RGU 534-25-198 ",WILLIAMS FORK ,12769,LOT 10 25 1S 98W,1516 FSL 1612 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12133-00",DR ,"FEDERAL
RGU 344-25-198 ",ILES ,12779,LOT 10 25 1S 98W,1546 FSL 1602 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12132-00",DR ,"FEDERAL
RGU 444-25-198 ",WILLIAMS FORK ,12769,LOT 10 25 1S 98W,1524 FSL 1602 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12123-00",DR ,"FEDERAL
RGU 543-25-198 ",WILLIAMS FORK ,12752,LOT 10 25 1S 98W,1561 FSL 1603 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12129-00",DR ,"FEDERAL
RGU 534-25-198 ",ILES ,12769,LOT 10 25 1S 98W,1516 FSL 1612 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12122-00",DR ,"FEDERAL
RGU 333-25-198 ",ILES ,12720,LOT 10 25 1S 98W,1590 FSL 1614 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
"07/15/2016
07/20/2016","TEP ROCKY MOUNTAIN LLC
96850 ","VICKI SCHOEBER 
(970) 263-2721 ","09/26/2016
05-103-12124-00",DR ,"FEDERAL
RGU 343-25-198 ",WILLIAMS FORK ,12788,LOT 10 25 1S 98W,1591 FSL 1604 FEL,"SULPHUR CREEK
80090 ",RIO BLANCO 
